Codi,Institució,Latitude,Longitude,Web,Ciutat,País,Continent o Zona (CALCULAT),Estudis Mobilitat,"Mobilitat 
estudiants","Mobilitat 
docent","Col. acadèmica 
o institucional","Estudis 
conjunts",Xarxes,Factsheet,Curs d'actualització Factsheet,Estudis insti,Video promocional,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
